SPUR,KAP INDUSTRIAL,ADVTECH,REUNERT,CLICKS GROUP,CITY LODGE HOTELS,PPC,NAMPAK,MURRAY & ROBERTS,SUPER GROUP,CURRO HOLDINGS,INVICTA,PICK N PAY STORES,TSOGO SUN,SHOPRITE,GRINDROD,WOOLWORTHS HDG,FAMOUS BRANDS,AFRIMAT,MASSMART,MR PRICE GROUP,RAUBEX GROUP,THE FOSCHINI GROUP,BARLOWORLD,BIDVEST GROUP,SUN INTERNATIONAL,WLSN.BAYLY HOLMES-OVCON,MPACT,HUDACO,CASHBUILD,LEWIS GROUP,TRENCOR,ITALTILE,IMPERIAL,SPAR GROUP,TRUWORTHS INTL
3231,391,880,6400,6272,11802,3144,3820,2485,3000,2774.0,11950,5853,2689,15670,2786,7780,10373,1498,13441,17300,2055,11448,10077,28046,10934,13268,2720.0,9974,13695,6400,8017,855,19600,12459,7371
3121,410,884,6361,6250,12002,3177,3900,2470,2985,2850.0,11936,5950,2675,15590,2790,7824,10300,1495,13446,17460,2075,11500,10300,28156,10990,13198,2738.0,10000,13750,6400,7865,855,19755,12471,7520
3165,403,898,6322,6230,12393,3260,3801,2473,2986,2900.0,11927,5930,2699,15570,2780,7782,10295,1499,13250,17817,2040,11458,10026,28400,10931,13060,2726.0,9900,13750,6323,7991,850,19735,12531,7419
3100,418,885,6328,6280,12281,3227,3800,2440,2975,2859.0,11799,5920,2713,15425,2769,7841,10293,1495,13348,17851,2090,11477,10127,28500,10963,12925,2727.0,9898,13746,6280,7915,840,19620,12581,7343
3050,385,881,6400,6305,12340,3226,3795,2458,2980,2806.0,11760,5760,2705,15389,2664,7735,10300,1500,13181,18000,2191,11525,10065,28546,10984,13287,2723.0,9799,13734,6295,7802,840,19317,12530,7321
3074,381,870,6243,6305,12400,3195,3773,2430,2955,2701.0,11625,5633,2699,15339,2599,7623,10010,1500,13250,17800,2250,11225,9948,28180,10970,13014,2708.0,9600,13482,6221,7720,841,19351,12318,7249
3100,385,876,6420,6305,12522,3141,3750,2425,3012,2799.0,11687,5716,2690,15370,2650,7625,9990,1509,13375,17800,2284,11250,10124,28269,10960,12930,2750.0,9562,13394,6398,7872,840,19797,12348,7415
3227,385,859,6495,6350,12563,3160,3700,2423,3037,2799.0,11560,5706,2690,15400,2650,7739,10089,1511,13258,17801,2270,11273,10076,28079,11000,12798,2750.0,9729,13400,6400,7890,855,19898,12320,7490
3227,393,855,6486,6350,12700,3135,3679,2431,3045,2799.0,11360,5823,2700,15400,2658,7815,9650,1530,13200,18081,2265,11150,10125,28258,11000,12700,2789.0,9526,12500,6480,7985,855,20000,12441,7499
3271,393,853,6490,6270,12670,3200,3679,2460,3029,2727.0,11140,5748,2662,15400,2643,7910,9940,1519,13250,18340,2296,11167,10150,28146,11020,12570,2768.0,9286,12791,6540,7991,855,20200,12541,7520
3230,390,850,6450,6284,12500,3183,3740,2440,3070,2730.0,11140,5750,2676,15450,2665,7884,10100,1520,13200,18326,2243,11346,10048,28220,11200,12351,2761.0,9573,13395,6530,8025,890,20030,12500,7495
3180,396,845,6555,6225,12670,3173,3715,2466,3055,2720.0,11351,5661,2685,15342,2643,7794,10113,1500,13225,18080,2220,11200,10031,28150,11358,12100,2774.0,9540,13000,6630,8100,850,19225,12500,7473
3116,398,813,6550,6250,12484,3163,3701,2430,3041,2699.0,11452,5689,2690,15400,2633,7786,10050,1520,13131,18182,2245,11208,10060,28150,11295,12205,2811.0,9700,13000,6685,8187,835,19185,12400,7510
3150,395,820,6483,6317,12400,3121,3691,2421,3020,2730.0,11256,5703,2605,15400,2652,7796,9910,1515,13350,18267,2248,11293,10151,28200,11150,12111,2910.0,9700,12900,6677,8303,850,19058,12430,7530
3060,398,810,6400,6300,12280,3135,3725,2418,3010,2740.0,11102,5749,2662,15629,2623,7800,10000,1515,13400,18640,2239,11435,10202,28072,11150,12575,2955.0,9700,13225,6660,8037,850,18868,12360,7590
3070,398,810,6465,6260,12085,3171,3778,2450,3015,2700.0,11200,5759,2611,15945,2597,7859,10007,1510,13964,18700,2200,11400,10157,28300,11050,12425,2880.0,9645,13400,6680,8075,840,18720,12478,7538
3100,395,815,6479,6227,11890,3080,3775,2423,2996,2651.0,11150,5699,2639,15732,2592,7825,10001,1510,14000,18725,2250,11320,9986,28172,11060,12400,2880.0,9640,13382,6540,7999,840,18726,12411,7435
3057,397,808,6555,6363,12000,3109,3898,2453,3025,2590.0,10950,5756,2640,15837,2614,8009,10043,1520,14500,19031,2235,11420,9980,28500,11040,12401,2847.0,9499,13361,6690,7950,840,19000,12445,7445
3091,391,838,6650,6485,12200,3191,3856,2469,3010,2610.0,10811,5781,2600,16305,2604,8200,10059,1558,14650,19275,2245,11500,9988,28713,11025,12756,2870.0,9425,13600,6400,7940,835,19100,12631,7550
3080,401,839,6677,6480,12244,3179,3960,2439,3074,2660.0,10624,5888,2609,16267,2620,8361,10000,1525,14585,19350,2229,11525,10080,29060,10900,12995,2975.0,9430,13650,6390,7900,835,19175,12743,7530
3050,405,833,6820,6712,12338,3159,3940,2355,3085,2689.0,10600,5900,2580,16488,2600,8336,10250,1575,14680,19801,2255,11650,10341,29200,10930,12950,2966.0,9400,13750,6364,7899,850,19550,12961,7515
3050,409,813,6718,6828,12200,3150,3890,2415,3037,2710.0,10800,5900,2580,16237,2617,8149,10121,1552,14350,19861,2250,11268,10480,28950,10993,12940,3012.0,9328,13800,6400,7890,850,19560,12740,7470
3014,405,850,6843,6657,12240,3169,3890,2399,3000,2695.0,10925,5800,2700,16236,2625,8200,10150,1588,14400,19760,2236,11306,10376,29136,10930,12900,3010.0,9440,13900,6400,7896,850,19432,12809,7200
3100,404,810,6580,6600,12187,3194,3908,2386,2980,2660.0,10850,5740,2610,16289,2607,8144,10150,1580,14390,19700,2230,11275,10199,28878,10838,12810,3024.0,9429,13900,6339,7920,855,18941,12740,6952
3055,398,800,6562,6585,11967,3275,3940,2490,3000,2730.0,11050,5800,2663,16560,2619,8165,10037,1600,14450,20250,2235,11407,10061,29210,10790,12900,3110.0,9425,13900,6300,7895,855,19545,12733,7230
3043,395,789,6590,6640,11940,3286,4107,2487,3015,2670.0,10326,5900,2735,16599,2580,8352,9980,1650,14500,20188,2215,11296,10105,29650,10695,12900,3100.0,9111,13826,6142,7840,850,19648,12903,7307
3060,389,791,6536,6680,11800,3306,4130,2470,3020,2628.0,10550,5910,2700,16600,2552,8375,10030,1650,14492,20263,2225,11365,10144,29550,10500,12900,3031.0,9150,13800,6300,7800,855,19804,12741,7400
3060,389,800,6525,6650,11550,3261,4119,2517,3027,2591.0,10800,5903,2680,16377,2633,8291,10100,1623,14500,19978,2257,11448,10141,29400,10365,12899,3073.0,9160,13531,6370,7795,850,19650,12700,7350
3150,400,795,6600,6700,11660,3280,4155,2425,3020,2600.0,11000,5980,2693,16670,2650,8333,10000,1624,14500,20315,2241,11590,10140,29871,10380,12890,3100.0,9164,13700,6276,7756,855,20010,12700,7450
3165,399,778,6544,6700,11609,3295,4150,2520,3026,2574.0,10935,5982,2720,16650,2651,8316,10000,1604,14281,20600,2230,11802,10210,29496,10430,12874,3090.0,9100,13700,6346,7763,861,20101,12650,7522
3110,405,780,6500,6675,11580,3256,4080,2490,3012,2534.0,10880,5940,2724,16333,2689,8299,9918,1640,14169,20173,2240,11675,10210,28950,10561,12844,3080.0,9060,13810,6322,7729,860,19900,12526,7490
3132,400,770,6429,6568,11700,3216,4080,2506,3005,2480.0,11000,5857,2710,16199,2614,8291,9910,1632,14030,20300,2299,11747,10200,28893,10720,12809,3011.0,9060,13700,6351,7601,880,19800,12400,7524
3150,399,770,6444,6588,11705,3280,4100,2459,3028,2390.0,10979,5901,2700,16084,2503,8187,9870,1625,14169,20300,2280,11765,10000,28300,10800,12820,2954.0,9060,13400,6416,7628,870,19784,12730,7513
3150,398,765,6550,6747,11780,3287,4208,2440,3044,2500.0,10825,5971,2750,16179,2569,8270,9917,1600,14499,20600,2301,12211,10164,28755,10785,12800,2950.0,9100,13516,6500,7601,860,20018,13038,7691
3150,396,790,6417,6600,11800,3250,4253,2461,3125,2600.0,10872,5964,2750,16063,2557,8185,9950,1542,14331,20500,2300,12250,10189,28750,10814,12825,3029.0,9446,13400,6600,7700,860,19850,12782,7578
3150,399,790,6392,6530,11900,3238,4192,2422,3050,2688.0,10750,5970,2725,15754,2567,7953,9912,1530,14200,19900,2296,12180,10100,28177,10850,12700,3030.0,9500,13328,6560,7062,858,19680,12584,7358
3060,395,785,6300,6559,11900,3225,4101,2420,3049,2627.0,10700,5931,2725,15650,2525,7833,10001,1520,14108,19913,2293,12007,10080,28338,10872,12671,3075.0,9330,12941,6286,7065,890,19539,12585,7250
3080,396,780,6300,6499,11937,3270,4095,2424,2991,2590.0,10699,5920,2715,15599,2557,7906,10000,1596,14100,19805,2285,11872,9999,28125,10800,12520,3060.0,9315,13400,6449,7200,900,19350,12712,7168
3120,392,805,6380,6590,12074,3260,4300,2440,3014,2620.0,10755,5940,2719,15901,2551,8026,9977,1586,14453,19800,2300,12014,10180,28695,10700,12516,3170.0,9450,13300,6521,7225,910,19801,13385,7200
3083,395,790,6399,6565,12050,3265,4195,2465,3010,2689.0,10726,5915,2725,15793,2610,8000,9979,1539,14495,19800,2317,11970,10200,28740,10800,12910,3090.0,9480,12933,6489,7290,900,20000,13174,7262
3025,392,768,6397,6588,12170,3270,4223,2433,3045,2711.0,10675,5890,2710,15700,2590,7974,9900,1500,14468,19803,2350,11935,9935,28738,10881,12892,3180.0,9480,12988,6299,7260,910,19799,13190,7188
2998,385,780,6435,6645,11974,3280,4247,2430,3035,2735.0,10610,5845,2677,15800,2568,7875,9800,1519,14505,19600,2345,11688,9758,28818,11107,13033,3171.0,9400,12801,5965,7260,900,19550,13191,7034
2950,391,790,6458,6642,12126,3229,4310,2454,3088,2700.0,10776,5905,2655,15649,2575,7827,9878,1543,14400,19600,2345,11450,9880,28606,11451,13076,3340.0,9340,12898,5821,7218,915,19410,13000,6899
3007,405,795,6382,6681,12350,3317,4368,2432,3127,2653.0,10770,5740,2660,15413,2555,7947,10000,1560,14905,19605,2366,11500,9955,28981,11800,13281,3430.0,9329,12900,5850,7208,915,19450,13000,6909
2962,395,814,6507,6525,12354,3275,4341,2489,3130,2690.0,10780,5698,2650,14550,2550,7705,10369,1580,14663,19605,2347,11400,9989,29275,11770,13741,3400.0,9200,12600,6030,7200,915,19280,12840,6705
2945,410,831,6622,6440,12449,3270,4290,2489,3095,2610.0,10625,5400,2590,14200,2524,7700,10405,1580,13400,19478,2385,11279,9870,29299,11524,13750,3400.0,9300,12600,5990,7199,910,18900,12776,6570
2959,408,831,6682,6500,12479,3250,4241,2486,3052,2581.0,10700,5560,2642,14199,2401,7883,10427,1600,13498,19950,2400,11650,9915,29000,11700,13476,3436.0,9350,12714,5980,7150,910,19038,13049,7105
2900,409,840,6500,6615,12350,3287,4281,2480,3129,2525.0,10650,5559,2642,14263,2454,7891,10375,1603,13200,20218,2420,11905,10003,28919,11750,13478,3450.0,9210,12765,6137,7120,920,19399,13138,7419
2901,409,811,6749,6766,12500,3325,4275,2560,3138,2560.0,10733,5549,2650,14300,2465,7934,10402,1601,13225,20350,2535,11900,10003,29175,11641,13777,3450.0,9250,13008,6128,7200,925,19549,12941,7405
3000,411,800,6650,6865,12500,3310,4305,2556,3130,2600.0,10701,5624,2670,14474,2430,7900,10261,1601,13261,20686,2482,11978,10160,29176,11611,13615,3460.0,9337,12999,6114,7155,930,19513,12997,7400
2983,420,800,6558,6850,12300,3311,4299,2534,3098,2560.0,10821,5624,2650,14720,2489,7753,10108,1603,13439,20662,2450,11757,10075,29085,11510,13700,3475.0,9350,12950,6045,7098,925,19715,13104,7430
2988,420,818,6685,6838,12150,3325,4266,2625,3140,2575.0,10736,5615,2635,14800,2490,7906,9999,1625,13188,20399,2460,11487,10084,28880,11644,13700,3520.0,9275,13085,6000,7150,930,19333,13057,7396
2950,425,801,6600,6915,12400,3311,4265,2639,3125,2589.0,10710,5650,2655,14745,2476,7946,9885,1647,13077,20470,2420,11512,10136,28132,11700,13838,3525.0,9350,13219,6000,7300,930,19020,13037,7440
2975,425,830,6551,7015,12200,3400,4300,2620,3129,2580.0,10700,5700,2660,14632,2470,7916,9800,1630,13078,20721,2435,11690,10190,28834,11540,13838,3585.0,9362,12995,6025,7297,930,18904,13148,7442
2975,425,839,6511,6975,12404,3350,4362,2730,3147,2590.0,10850,5782,2678,14625,2470,8078,9776,1619,12990,20532,2455,11740,10292,29200,11935,14200,3700.0,9452,13750,5930,7324,935,19108,13073,7482
3000,420,840,6477,6992,12546,3385,4399,2700,3183,2620.0,10856,5821,2703,14830,2449,8043,9814,1612,12911,20888,2460,11810,10161,29741,12070,14471,3700.0,9660,14299,6060,7403,940,19000,13180,7631
2955,418,851,6577,7007,12500,3373,4415,2696,3190,2564.0,10979,5799,2705,14921,2400,8040,9976,1650,12823,21090,2454,11898,10184,29530,12252,14604,3680.0,9600,14200,5925,7040,950,19203,13321,7560
2960,420,896,6678,6871,12414,3390,4420,2687,3213,2540.0,11002,5758,2705,14687,2434,8100,10000,1631,12737,20814,2455,11898,10030,29303,12330,14861,3685.0,9981,14200,5917,7150,950,19390,13284,7700
2970,424,940,6850,6915,12400,3450,4345,2687,3200,2502.0,10900,5800,2730,14500,2458,7478,9842,1675,12901,21100,2383,11859,10130,30000,12300,15301,3580.0,10202,14000,5900,7160,970,19000,13178,7412
2971,419,966,6892,6827,12236,3396,4280,2695,3204,2450.0,10889,5840,2720,14486,2462,7398,9815,1749,12983,20780,2424,11648,10060,29890,12150,15423,3573.0,10500,14180,5900,7160,975,18800,13026,7230
2974,412,940,6900,6842,12100,3398,4325,2694,3201,2420.0,10800,5860,2730,14575,2465,7350,9815,1700,12800,21017,2400,11730,9974,29621,12045,15255,3558.0,10134,14500,5850,7136,980,18446,13100,7164
3050,415,927,6745,6840,12049,3395,4340,2698,3170,2600.0,10778,5786,2729,14561,2444,7296,9796,1703,12771,21378,2379,11756,9952,29693,11980,14940,3545.0,10130,14100,5822,7101,960,18111,13100,7213
3040,415,910,6659,6825,12081,3305,4304,2665,3170,2480.0,10749,5804,2700,14511,2403,7345,9800,1725,12802,21074,2371,11701,9633,29378,12220,14450,3551.0,9850,14200,5825,7106,940,18347,12949,7215
3070,415,895,6500,6730,12100,3308,4270,2660,3155,2490.0,10899,5760,2695,14472,2369,7200,9687,1797,12628,21350,2370,11744,9492,29019,12131,14390,3440.0,9850,14000,5955,7100,950,18182,12840,7120
3160,415,845,6500,6660,12049,3295,4240,2630,3115,2580.0,10750,5713,2690,14592,2350,7245,9774,1839,12424,21463,2359,11603,9648,29012,11940,14018,3484.0,10164,13661,5827,7040,950,18434,12706,7200
3130,415,865,6499,6733,12193,3247,4330,2661,3100,2570.0,10799,5724,2670,14684,2417,7158,9855,1850,12640,21674,2296,11768,9852,29254,11970,14111,3488.0,9880,14248,6056,7045,970,18565,12767,7185
3120,410,825,6469,6748,12200,3263,4297,2635,3100,2550.0,10700,5716,2690,14527,2420,7326,9720,1820,12400,21900,2294,11792,9657,29706,12025,13917,3452.0,9400,14000,5900,7051,950,18293,12685,7200
3220,410,835,6412,6755,12160,3250,4290,2660,3118,2539.0,10734,5738,2710,14498,2385,7365,9725,1800,12435,21116,2289,11650,9799,29315,12060,14109,3401.0,9615,14190,5753,7100,940,17830,12500,7020
3163,410,822,6329,6624,12285,3000,4231,2617,3142,2505.0,10784,5604,2660,14200,2392,7140,9795,1780,12475,20899,2286,11400,9605,28904,11960,14142,3429.0,9650,14300,5610,6890,940,17100,12437,6747
3178,406,820,6310,6448,12323,3000,4133,2593,3126,2538.0,10700,5379,2615,13990,2341,7082,9720,1700,11900,20669,2220,11246,9423,28419,11650,13923,3378.0,9806,14100,5652,6850,940,16844,12159,6650
3169,406,819,6275,6482,12259,3000,4050,2590,3101,2505.0,10501,5298,2585,13800,2322,6805,9746,1700,11820,20520,2210,11085,9093,27682,11764,13921,3390.0,9916,14126,5600,6875,940,16600,12090,6655
3220,426,813,6200,6729,12400,2990,4008,2579,3127,2520.0,10551,5300,2590,13997,2310,6848,9790,1739,11932,20675,2210,11370,9285,28424,11935,13886,3430.0,9766,13500,5585,6766,940,16916,12311,6800
3200,425,822,6158,6665,12170,3020,4076,2529,3111,2480.0,10685,5325,2540,13999,2251,6840,9751,1750,12118,21047,2216,11461,9259,28495,11930,13891,3440.0,9949,13800,5585,6656,940,16995,12333,6705
3110,404,827,5947,6700,12300,2956,4113,2520,3094,2450.0,10500,5278,2565,13997,2257,6991,9821,1740,12275,21233,2217,11720,9250,28580,11970,13999,3401.0,9760,14101,5650,6678,945,17395,12558,6795
3110,414,820,6039,6675,12375,2860,4133,2485,3155,2415.0,10550,5306,2585,13802,2290,6820,9824,1700,12122,20920,2234,11551,9500,28601,12050,13815,3435.0,9700,14180,5656,6717,944,16807,12335,6950
3080,415,825,6045,6628,12220,2866,4065,2452,3128,2500.0,10550,5363,2565,13910,2226,7000,9900,1630,12300,20650,2222,11400,9296,28245,11943,13747,3313.0,9878,14998,5767,6590,940,17185,12475,7010
3068,410,815,6011,6700,12200,2900,4104,2524,3120,2549.0,10600,5450,2610,14050,2215,7069,9850,1630,12300,20600,2260,11516,9345,28634,11937,13765,3377.0,10001,14430,5850,6600,940,17009,12610,6972
3120,415,805,6110,6642,12200,2900,4144,2436,3114,2570.0,10501,5556,2655,14294,2240,7169,9799,1650,12217,20480,2250,11468,9477,29105,11900,13883,3354.0,10000,14100,5774,6811,940,17550,12831,7076
3105,415,780,6100,6564,12275,2844,4070,2395,3105,2540.0,10514,5511,2623,14032,2218,7156,9785,1650,12551,20517,2223,11545,9280,28400,11800,13768,3370.0,10000,14101,5757,6715,945,17109,12578,7100
3141,415,740,6050,6508,12175,2807,4087,2354,3051,2504.0,10450,5469,2620,13740,2172,7001,9675,1739,12400,20430,2200,11565,9100,27859,11713,13417,3369.0,9650,14100,5700,6620,945,16800,12618,7115
3110,413,777,6033,6565,12225,2847,4024,2369,3045,2518.0,10250,5416,2578,13800,2157,7120,9667,1666,12575,20600,2213,11770,9162,28340,11876,13624,3310.0,9700,13861,5610,6658,950,17409,12447,7252
3095,411,770,5981,6532,12200,2830,4000,2337,3021,2500.0,10050,5335,2599,13561,2122,6888,9694,1725,12444,20136,2179,11400,9085,27619,11780,13313,3412.0,9575,14000,5700,6570,940,17265,12348,7050
3115,415,772,5993,6515,12090,2810,4090,2315,3030,2488.0,9950,5345,2589,13475,2129,6800,9909,1752,12500,20236,2201,11408,9237,28030,11700,13550,3420.0,9697,14000,5820,6536,920,17860,12495,7150
3110,406,778,6029,6516,12000,2917,4055,2357,3075,2440.0,10131,5370,2571,13628,2131,6912,9785,1750,12388,20477,2217,11501,9267,28416,11900,13457,3429.0,10000,14149,5792,6563,910,18110,12483,7280
3111,414,770,5987,6226,12042,2790,3893,2330,2905,2429.0,10125,5298,2548,13249,2150,6774,9550,1693,11869,19590,2151,11147,9105,27743,11750,13391,3307.0,9755,14200,5756,6547,940,17650,12245,7050
3067,414,779,5870,6248,12055,2771,3955,2373,2940,2430.0,10101,5170,2550,13225,2150,6820,9560,1695,11700,19423,2150,11250,9111,28497,11725,13647,3320.0,9500,14600,5650,6525,925,17879,12362,7070
3020,385,822,5981,6407,12499,2775,4025,2440,2927,2479.0,10100,5210,2647,13727,2246,7011,9726,1700,11699,20394,2183,11345,9308,28502,11900,13700,3390.0,9500,13999,5715,6671,920,17840,12530,7170
3050,415,798,5780,6348,12300,2840,4058,2390,2929,2498.0,10150,5120,2624,13900,2202,6866,9950,1650,11697,20200,2160,11173,9217,28801,11975,13464,3380.0,9800,13800,5900,6751,920,17771,12550,6981
3040,407,799,5779,6496,12299,2812,4150,2357,3006,2535.0,10229,5104,2648,14273,2236,7118,10100,1650,12245,21390,2188,11410,9386,29000,12352,13352,3400.0,9700,13759,6000,6825,930,17956,12731,7079
3040,420,799,5961,6448,12295,2846,4159,2377,3063,2550.0,10200,5138,2630,14150,2250,7180,10096,1654,12099,20875,2173,11141,9450,28525,12306,13352,3489.0,9820,14512,5955,6800,930,17536,12652,7101
3030,420,800,5784,6718,12300,2801,4266,2342,3099,2570.0,10127,5104,2670,14380,2250,7242,10100,1645,12088,21708,2177,11460,9402,28750,12285,13280,3628.0,9800,14634,5916,6868,920,17895,12681,7177
2979,439,795,5891,6599,12260,2790,4220,2287,3047,2580.0,10200,5135,2670,14097,2250,7194,10080,1638,11930,21409,2125,11394,9319,28450,12376,13205,3590.0,9650,14632,5875,6731,920,17761,12500,7100
2950,436,800,5800,6800,12050,2803,4235,2323,3055,2565.0,10183,5175,2727,15100,2250,7279,10371,1649,12000,21550,2161,11375,9400,28410,12358,13329,3627.0,9500,14750,6062,6703,920,17963,12793,7210
3000,440,789,5740,6895,12170,2797,4320,2284,3090,2531.0,10145,5170,2740,14900,2262,7310,10730,1644,12000,22085,2175,11582,9466,28841,12603,13150,3600.0,9680,14801,6272,6610,930,18470,12779,7321
3013,435,791,5791,7250,12028,2804,4381,2291,3097,2565.0,10081,5234,2760,15358,2262,7542,10889,1600,11933,22155,2166,12100,9539,29602,12582,12855,3599.0,9680,15050,6265,6650,930,18546,13000,7500
3020,437,780,5768,7340,12169,2795,4370,2279,3090,2561.0,10140,5328,2759,15537,2261,7605,10821,1629,11904,22200,2138,12264,9458,29345,12400,12850,3543.0,9750,15350,6380,6621,929,18351,12800,7510
3118,447,825,5821,7510,12300,2960,4497,2265,3157,2580.0,10124,5333,2770,15978,2260,7839,10850,1639,11913,22815,2230,12464,9577,30337,12350,13001,3560.0,9699,15500,6645,6650,929,18995,12899,7550
3149,445,832,5799,7550,12110,2871,4500,2394,3232,2558.0,10114,5248,2780,15986,2200,7893,10550,1638,12175,22900,2281,12300,9650,29994,12159,13050,3620.0,9700,15300,6495,6725,920,18720,12793,7550
3150,440,847,5765,7600,12156,2818,4450,2299,3195,2525.0,10123,5290,2775,16060,2250,7981,10586,1634,12715,23105,2300,12405,9689,30043,12073,12915,3513.0,9750,15150,6571,6849,930,18970,12898,7500
3045,440,857,5725,7650,12229,2841,4497,2255,3185,2530.0,10140,5305,2778,16001,2262,7935,10849,1640,13017,23000,2230,12400,9814,30249,12014,12885,3505.0,9750,14924,6650,6780,930,18823,12795,7450
3086,434,855,5800,7685,12201,2790,4400,2238,3167,2548.0,10200,5214,2780,15900,2251,7792,10868,1625,12987,22399,2135,12050,9952,30276,12000,12450,3512.0,9750,14700,6570,6802,940,18530,12885,6900
3130,440,855,5757,7695,12300,2745,4359,2225,3125,2505.0,10200,5174,2886,16175,2239,7708,10825,1625,12753,22710,2130,12320,10004,29902,11900,12251,3484.0,9700,14789,6499,6790,940,18350,12990,6900
3150,440,860,5750,7861,12247,2740,4360,2235,3150,2500.0,10699,5220,2900,16429,2276,7839,10709,1625,13133,23048,2150,12563,9976,30050,12003,12210,3422.0,9789,14495,6550,6650,930,18650,12940,6856
3121,440,873,5721,7965,12201,2700,4430,2230,3193,2491.0,10543,5217,2949,16702,2258,7893,10664,1620,13167,23500,2189,12680,9995,30580,12290,12252,3558.0,9700,15000,6505,6650,940,18700,13361,6821
3121,435,896,5527,7870,12343,2768,4384,2190,3256,2489.0,10700,5417,2964,16940,2285,8052,10729,1602,13100,23930,2220,13200,9962,31228,12520,12090,3585.0,9656,14676,6770,6693,960,18999,14500,6886
3147,436,881,5600,7923,12415,2781,4455,2171,3335,2452.0,10631,5616,2988,17137,2303,8137,10661,1651,13646,23710,2257,13595,9920,31440,12400,12111,3620.0,9600,14925,7015,6650,960,19500,14921,6931
3130,440,877,5787,7860,12750,2700,4436,2177,3440,2403.0,10600,5718,2982,16693,2312,8178,10450,1685,13500,24450,2292,13508,9872,31718,12407,12200,3667.0,9607,14922,7600,6704,970,19333,15220,6960
